지점,일시,기온C,풍향deg,풍속ms,강수량mm,습도pct
763,2020-11-12 22:00,5,0,0,0,82
763,2020-11-12 23:00,4.4,0,.1,0,87
763,2020-11-13 00:00,4.4,0,0,0,88.8
763,2020-11-13 01:00,2.8,0,0,0,91.5
763,2020-11-13 02:00,2.4,0,0,0,94
763,2020-11-13 03:00,2.2,0,0,0,97.2
763,2020-11-13 04:00,1.8,0,0,0,97.4
763,2020-11-13 05:00,1.8,0,0,0,98.1
763,2020-11-13 06:00,1.9,,,0,98.2
763,2020-11-13 07:00,1.4,0,0,0,99.2
763,2020-11-13 08:00,2.3,0,0,0,99
763,2020-11-13 09:00,6.9,0,0,0,84
763,2020-11-13 10:00,10,30.5,.7,0,69.1
763,2020-11-13 11:00,12.7,26.2,1.7,0,61.1
763,2020-11-13 12:00,15.7,359.2,1.6,0,55.6
763,2020-11-13 13:00,16.7,12.5,2.6,0,52.8
763,2020-11-13 14:00,17.2,2.2,2.4,0,54.5
763,2020-11-13 15:00,17.1,352,2.3,0,54.9
763,2020-11-13 16:00,16.6,338.5,1.9,0,54.7
763,2020-11-13 17:00,15.5,331.2,.8,0,58.3
763,2020-11-13 18:00,10.8,0,0,0,77.8
763,2020-11-13 19:00,9.9,0,0,0,82.5
763,2020-11-13 20:00,9.9,0,.3,0,86.2
763,2020-11-13 21:00,8.5,0,0,0,90.3
763,2020-11-13 22:00,7.2,0,0,0,96.9
763,2020-11-13 23:00,6.1,0,0,0,97.8
763,2020-11-14 00:00,6.2,0,0,0,99.9
763,2020-11-14 01:00,4.8,0,0,0,99.4
763,2020-11-14 02:00,4.3,0,0,0,99.8
763,2020-11-14 03:00,4.1,0,0,0,99.9
763,2020-11-14 04:00,3.7,0,0,0,99.9
763,2020-11-14 05:00,2.9,0,0,0,99.9
763,2020-11-14 06:00,2.6,0,.4,0,99.9
763,2020-11-14 07:00,2.8,0,0,0,99.9
763,2020-11-14 08:00,2.9,0,.2,0,99.9
763,2020-11-14 09:00,4,278.9,.6,0,99.9
763,2020-11-14 10:00,4.9,0,.3,0,99.9
763,2020-11-14 11:00,8.9,0,.4,0,99.9
763,2020-11-14 12:00,13.7,39.7,1.2,0,70.8
763,2020-11-14 13:00,16,47.7,.9,0,56.5
763,2020-11-14 14:00,18,282,1.3,0,42.8
763,2020-11-14 15:00,18.1,0,.4,0,37.4
763,2020-11-14 16:00,17.8,338,.7,0,40.5
763,2020-11-14 17:00,15.6,0,.1,0,51.9
763,2020-11-14 18:00,11.4,0,.1,0,69.2
763,2020-11-14 19:00,9.4,0,0,0,75.6
763,2020-11-14 20:00,8.7,0,0,0,78
763,2020-11-14 21:00,7.7,0,.1,0,81.6
763,2020-11-14 22:00,6.7,0,0,0,84
763,2020-11-14 23:00,6.5,0,0,0,86.4
763,2020-11-15 00:00,5.5,0,0,0,91.5
763,2020-11-15 01:00,5.1,0,0,0,93.3
763,2020-11-15 02:00,4.4,0,0,0,95.8
763,2020-11-15 03:00,4.5,0,0,0,97.9
763,2020-11-15 04:00,3.8,0,0,0,97.4
763,2020-11-15 05:00,3.5,0,.1,0,98.7
763,2020-11-15 06:00,2.8,0,0,0,98.8
763,2020-11-15 07:00,2.7,0,0,0,98.9
763,2020-11-15 08:00,3.7,0,0,0,99.5
763,2020-11-15 09:00,7.4,0,.4,0,93.6
763,2020-11-15 10:00,11.6,0,.4,0,72.7
763,2020-11-15 11:00,13.4,285.2,1.2,0,64.9
763,2020-11-15 12:00,15.9,316.8,1.2,0,57.9
763,2020-11-15 13:00,17.6,245.5,1.9,0,51.2
763,2020-11-15 14:00,17.5,286.9,1.7,0,53.3
763,2020-11-15 15:00,17.7,301.7,2.9,0,47.4
763,2020-11-15 16:00,17.2,285.9,2.4,0,47.3
763,2020-11-15 17:00,15.7,273.5,1.5,0,49.6
763,2020-11-15 18:00,11.3,0,0,0,70
763,2020-11-15 19:00,9.9,0,0,0,76.3
763,2020-11-15 20:00,8.4,0,0,0,86.3
763,2020-11-15 21:00,7.8,0,0,0,92.3
763,2020-11-15 22:00,7.2,0,0,0,95.5
763,2020-11-15 23:00,7.1,0,0,0,96.5
763,2020-11-16 00:00,6.3,0,0,0,98.1
763,2020-11-16 01:00,5.2,0,.1,0,98.3
763,2020-11-16 02:00,4.8,0,0,0,99.4
763,2020-11-16 03:00,5.1,0,0,0,99.9
763,2020-11-16 04:00,4.8,0,.1,0,99.9
763,2020-11-16 05:00,5,0,0,0,99.9
763,2020-11-16 06:00,4.1,0,.3,0,99.9
763,2020-11-16 07:00,3.7,0,0,0,99.9
763,2020-11-16 08:00,4.6,0,0,0,99.9
763,2020-11-16 09:00,6.5,0,.3,0,99.6
763,2020-11-16 10:00,9.1,349.4,.5,0,90.3
763,2020-11-16 11:00,12.5,335,.7,0,76.2
763,2020-11-16 12:00,16,7.7,1.9,0,56
763,2020-11-16 13:00,17.5,10.5,2.4,0,48.7
763,2020-11-16 14:00,17.6,22.2,2.5,0,46.6
763,2020-11-16 15:00,18,1.8,1.9,0,47.8
763,2020-11-16 16:00,17.4,359.6,1.5,0,49.8
763,2020-11-16 17:00,15.5,0,.2,0,57.2
763,2020-11-16 18:00,11.6,0,0,0,74.5
763,2020-11-16 19:00,10.3,0,0,0,80.3
763,2020-11-16 20:00,8.9,0,0,0,84.3
763,2020-11-16 21:00,7.7,0,0,0,88
763,2020-11-16 22:00,7.5,,,0,89.3
763,2020-11-16 23:00,7.2,0,0,0,94.6
763,2020-11-17 00:00,6.8,0,0,0,94
763,2020-11-17 01:00,7.1,0,0,0,97.1
763,2020-11-17 02:00,8.3,0,.3,0,93
763,2020-11-17 03:00,9.2,0,0,0,89.1
763,2020-11-17 04:00,9.9,0,0,0,86.2
763,2020-11-17 05:00,9.3,0,.1,0,87.3
763,2020-11-17 06:00,7.9,0,0,0,92.3
763,2020-11-17 07:00,7.8,0,0,0,93.2
763,2020-11-17 08:00,8.6,0,0,0,90.4
763,2020-11-17 09:00,12,0,0,0,78.5
763,2020-11-17 10:00,14.2,0,.4,0,67.2
763,2020-11-17 11:00,17.1,13.5,.8,0,59.1
763,2020-11-17 12:00,18.8,0,.4,0,56.7
763,2020-11-17 13:00,16.1,146.5,1,.5,89.6
763,2020-11-17 14:00,15.7,299.9,.6,1.5,97.8
763,2020-11-17 15:00,16.3,70.6,1.1,2.5,96.8
763,2020-11-17 16:00,16.5,16.3,1.4,0,96.9
763,2020-11-17 17:00,16.2,0,0,0,98
763,2020-11-17 18:00,15.2,0,0,0,99.9
763,2020-11-17 19:00,13.5,0,0,0,99.9
763,2020-11-17 20:00,14.9,48.2,.8,1.5,99.9
763,2020-11-17 21:00,14.5,283.1,.5,.5,99.9
763,2020-11-17 22:00,14.1,0,.2,0,99.9
763,2020-11-17 23:00,16.9,162.4,.8,0,99.9
763,2020-11-18 00:00,18.3,159,1.5,0,82.5
763,2020-11-18 01:00,18.4,151.1,1.7,0,81.9
763,2020-11-18 02:00,18.6,164.9,1.2,0,80.3
763,2020-11-18 03:00,18.3,145.7,1.2,0,81.7
763,2020-11-18 04:00,17.9,147.9,1.2,0,84.4
763,2020-11-18 05:00,18.1,144.3,.9,0,83
763,2020-11-18 06:00,18.6,156.3,1.1,0,81.2
763,2020-11-18 07:00,18.6,146.7,1.3,0,81.8
763,2020-11-18 08:00,19.4,155,1.8,0,77.9
763,2020-11-18 09:00,19.8,162.4,1.6,0,76.6
763,2020-11-18 10:00,20.3,164.2,1.6,0,73.1
763,2020-11-18 11:00,20.9,169.4,1.3,0,70.9
763,2020-11-18 12:00,22.1,148,2.7,0,64
763,2020-11-18 13:00,22.6,169,1.7,0,62.5
763,2020-11-18 14:00,22.5,168.7,1.9,0,63.1
763,2020-11-18 15:00,21.6,158.9,1.7,0,68.2
763,2020-11-18 16:00,19.3,151.3,2.3,1.5,82.8
763,2020-11-18 17:00,20,160.1,1.6,.5,77.6
763,2020-11-18 18:00,20,153.7,1.9,0,76.4
763,2020-11-18 19:00,20.3,160.2,1.7,0,76.3
763,2020-11-18 20:00,20.5,162.4,1.5,0,77.2
763,2020-11-18 21:00,21,161.1,2.1,0,75.9
763,2020-11-18 22:00,21,155.1,1.5,0,76.6
763,2020-11-18 23:00,20.2,154,2.3,0,84.9
763,2020-11-19 00:00,20.1,157.2,2.5,1,88.3
763,2020-11-19 01:00,20.5,157,2.3,0,84
763,2020-11-19 02:00,20.9,155.1,2.5,0,81.7
763,2020-11-19 03:00,21.2,163.6,2.4,0,81.2
763,2020-11-19 04:00,20.9,187.6,.6,.5,84.5
763,2020-11-19 05:00,21.6,195.7,2.2,0,79.2
763,2020-11-19 06:00,20.4,186.2,1.9,0,87.8
763,2020-11-19 07:00,21,167.3,2.3,0,80.2
763,2020-11-19 08:00,21.6,176.4,2.7,0,75
763,2020-11-19 09:00,20.4,181.7,2,1.5,87.7
763,2020-11-19 10:00,20,178.3,1.9,6,96.1
763,2020-11-19 11:00,19.3,262.7,2.8,16,97.1
763,2020-11-19 12:00,18.2,274.2,3.4,1.5,94.3
763,2020-11-19 13:00,16.2,270.8,4.7,0,95.7
763,2020-11-19 14:00,15.6,260.8,2.2,0,92.2
763,2020-11-19 15:00,14.7,289.1,2.9,.5,90.6
763,2020-11-19 16:00,14.2,268.3,3,0,88.2
763,2020-11-19 17:00,13.1,263.1,3.5,0,89.1
763,2020-11-19 18:00,12.4,273.7,2.5,0,88.5
763,2020-11-19 19:00,12.2,299.4,1,0,89.1
763,2020-11-19 20:00,11.9,337.2,.7,0,83.3
763,2020-11-19 21:00,11.6,0,.2,0,87.8
763,2020-11-19 22:00,11.7,272.6,2.7,0,79.2
763,2020-11-19 23:00,11.4,265.2,1.8,0,80.8
763,2020-11-20 00:00,11.1,269.5,2.3,0,77.1
763,2020-11-20 01:00,10.8,266.7,1.8,0,78.6
763,2020-11-20 02:00,10.5,269.7,2.4,0,77.4
763,2020-11-20 03:00,9.9,277.2,3,0,77.1
763,2020-11-20 04:00,9.1,287.6,3.1,0,82.1
763,2020-11-20 05:00,8.7,280.1,3.2,0,78.1
763,2020-11-20 06:00,8,287.8,3.1,0,78.9
763,2020-11-20 07:00,7.6,300.2,2.5,0,78.8
763,2020-11-20 08:00,7.5,308.7,1.5,0,80.1
763,2020-11-20 09:00,7.4,351.3,1.2,0,79.9
763,2020-11-20 10:00,7.5,323.9,1.3,0,76
763,2020-11-20 11:00,7.4,343.8,1.9,0,75.5
763,2020-11-20 12:00,7.5,319.8,1.9,0,73.8
763,2020-11-20 13:00,7.5,315.7,1.3,0,73.2
763,2020-11-20 14:00,7.4,309.2,1.7,0,74.3
763,2020-11-20 15:00,7.2,327.5,2,0,75.7
763,2020-11-20 16:00,7.1,334.6,1.1,0,76.4
763,2020-11-20 17:00,6.7,353.1,1.1,0,78.1
763,2020-11-20 18:00,6.4,347.4,1.3,0,78
763,2020-11-20 19:00,6.1,331,1.5,0,75.1
763,2020-11-20 20:00,5.8,347,1,0,76.2
763,2020-11-20 21:00,5.8,332.6,1.2,0,70.6
763,2020-11-20 22:00,5.5,0,.4,0,78.1
763,2020-11-20 23:00,5.3,354.4,.9,0,75.1
763,2020-11-21 00:00,5.3,9.2,.7,0,75.6
763,2020-11-21 01:00,5.1,19.3,1.4,0,71.9
763,2020-11-21 02:00,4.5,58.2,2.1,0,72.8
763,2020-11-21 03:00,3.7,60,1,0,77.7
763,2020-11-21 04:00,1.7,18.2,.7,0,92.2
763,2020-11-21 05:00,2.2,332.5,1.1,0,84.7
763,2020-11-21 06:00,.8,291.1,.5,0,89.6
763,2020-11-21 07:00,-.6,0,.1,0,96.2
763,2020-11-21 08:00,-.1,0,0,0,97.6
763,2020-11-21 09:00,2.5,0,.1,0,84.7
763,2020-11-21 10:00,5.4,37,.7,0,75.1
763,2020-11-21 11:00,7.9,40.7,1.4,0,66.8
763,2020-11-21 12:00,9.2,26.4,1.4,0,54.7
763,2020-11-21 13:00,10.6,348.9,1,0,53.6
763,2020-11-21 14:00,11.8,286.2,2.5,0,53.2
763,2020-11-21 15:00,13.2,17.1,1.7,0,51.8
763,2020-11-21 16:00,13.2,352.8,1,0,49.5
763,2020-11-21 17:00,11.1,0,.2,0,63.5
763,2020-11-21 18:00,9.2,282.7,.7,0,74.8
763,2020-11-21 19:00,9.1,115.8,1.2,0,76.1
763,2020-11-21 20:00,9.6,124.1,1.2,0,74
763,2020-11-21 21:00,9.1,10.1,1.1,0,77.2
763,2020-11-21 22:00,9.1,105.4,.7,0,79
763,2020-11-21 23:00,8.9,0,.2,0,82.2
763,2020-11-22 00:00,9.1,0,0,0,80
763,2020-11-22 01:00,9.1,0,.4,0,83.3
763,2020-11-22 02:00,8.9,284.6,.6,0,84.5
763,2020-11-22 03:00,8.5,318.9,1,0,90.3
763,2020-11-22 04:00,7.9,20.8,.5,1,97.8
763,2020-11-22 05:00,7.7,0,.1,.5,99.3
763,2020-11-22 06:00,7.9,139,.6,.5,99.5
763,2020-11-22 07:00,8.1,0,.2,1,99.9
763,2020-11-22 08:00,8.3,356.8,.5,.5,99.9
763,2020-11-22 09:00,8.4,0,0,0,99.9
763,2020-11-22 10:00,8.7,0,.4,0,99.8
763,2020-11-22 11:00,9.6,308.7,1.1,0,83.2
763,2020-11-22 12:00,9.9,293.3,1,0,79.6
763,2020-11-22 13:00,9.7,335.5,1.4,0,82.1
763,2020-11-22 14:00,8.9,350.6,1.6,0,83.6
763,2020-11-22 15:00,9.2,335.3,1.3,0,73.2
763,2020-11-22 16:00,9.1,291,1.1,0,73.4
763,2020-11-22 17:00,8.9,308.8,1.4,0,75.5
763,2020-11-22 18:00,8.3,332.9,1.6,0,78.8
763,2020-11-22 19:00,8,339.2,1.1,0,80.7
763,2020-11-22 20:00,7.4,326.9,2.7,0,72.5
763,2020-11-22 21:00,6.9,331.6,2.7,0,66.9
763,2020-11-22 22:00,5.5,311,1.7,0,69.9
763,2020-11-22 23:00,5,329.4,1.6,0,67.6
763,2020-11-23 00:00,4.6,333.8,1.5,0,69.4
763,2020-11-23 01:00,4.6,15.6,.7,0,71.4
763,2020-11-23 02:00,4.6,346.8,1.6,0,69.8
763,2020-11-23 03:00,4.6,341.1,.9,0,69.5
763,2020-11-23 04:00,3.9,354.7,.8,0,71.3
763,2020-11-23 05:00,3.7,342.8,1.5,0,69.5
763,2020-11-23 06:00,3.3,0,.1,0,81.2
763,2020-11-23 07:00,3.5,27.3,1.8,0,69.6
763,2020-11-23 08:00,3.5,347.2,.8,0,69.1
763,2020-11-23 09:00,3.9,21.7,1,0,65.8
763,2020-11-23 10:00,4.6,51.2,1.1,0,61.3
763,2020-11-23 11:00,5.3,254.6,1.8,0,59.2
763,2020-11-23 12:00,6.6,355,1.3,0,56.2
763,2020-11-23 13:00,7.3,5.9,1.9,0,51.7
763,2020-11-23 14:00,7.7,300.7,1.6,0,49.6
763,2020-11-23 15:00,7.8,315.3,1.6,0,48.6
763,2020-11-23 16:00,7.3,71.1,1.2,0,49.7
763,2020-11-23 17:00,6.4,342.4,1.3,0,51.4
763,2020-11-23 18:00,5.5,329.4,1.5,0,54.6
763,2020-11-23 19:00,4.4,331.1,1.4,0,56.8
763,2020-11-23 20:00,2.1,0,.1,0,72.3
763,2020-11-23 21:00,1,0,0,0,82.5
763,2020-11-23 22:00,-.1,0,0,0,85.6
763,2020-11-23 23:00,-.2,0,0,0,87.2
763,2020-11-24 00:00,.7,0,.1,0,85.9
763,2020-11-24 01:00,1.3,16.2,.8,0,81.1
763,2020-11-24 02:00,1.3,0,.2,0,80.7
763,2020-11-24 03:00,1.9,309.3,.7,0,80.3
763,2020-11-24 04:00,2.3,21.5,.6,0,74.1
763,2020-11-24 05:00,2.2,0,.3,0,75.2
763,2020-11-24 06:00,2.3,0,.2,0,74.3
763,2020-11-24 07:00,2.2,5.7,.7,0,75.7
763,2020-11-24 08:00,2.5,308.4,1.1,0,71.8
763,2020-11-24 09:00,3.2,17.8,.7,0,66.2
763,2020-11-24 10:00,4.4,355.2,1.2,0,58.9
763,2020-11-24 11:00,6,351.6,1.7,0,43.3
763,2020-11-24 12:00,7.4,7.9,1.7,0,41.4
763,2020-11-24 13:00,8.6,350.9,1.9,0,34.3
763,2020-11-24 14:00,9.2,7.3,1.3,0,32.2
763,2020-11-24 15:00,9.6,11.5,1.8,0,28.9
763,2020-11-24 16:00,9.6,353.4,1.4,0,28.1
763,2020-11-24 17:00,8.4,291.5,.7,0,34.2
763,2020-11-24 18:00,4.9,0,0,0,57.9
763,2020-11-24 19:00,2.9,0,.1,0,68.9
763,2020-11-24 20:00,2.6,0,0,0,65.5
763,2020-11-24 21:00,1.1,0,0,0,79.4
763,2020-11-24 22:00,1,0,0,0,76.5
763,2020-11-24 23:00,.4,0,0,0,83.8
763,2020-11-25 00:00,1.2,0,.1,0,79.1
763,2020-11-25 01:00,.5,0,.1,0,84.3
763,2020-11-25 02:00,-.1,0,.1,0,86
763,2020-11-25 03:00,-.1,0,0,0,86.8
763,2020-11-25 04:00,-.7,0,0,0,89.2
763,2020-11-25 05:00,-1.4,0,0,0,89.8
763,2020-11-25 06:00,-1.6,0,0,0,92.6
763,2020-11-25 07:00,-1.9,0,.1,0,91.1
763,2020-11-25 08:00,-1.1,0,.3,0,86.1
763,2020-11-25 09:00,2.2,0,.3,0,72.5
763,2020-11-25 10:00,4.5,33.9,1.3,0,62.6
763,2020-11-25 11:00,7.1,17.6,1.4,0,55.6
763,2020-11-25 12:00,9.9,10.8,1.7,0,48.2
763,2020-11-25 13:00,10.3,45.6,1.6,0,46.2
763,2020-11-25 14:00,10.9,4.8,1.7,0,46.5
763,2020-11-25 15:00,11.2,1.6,1.9,0,45.7
763,2020-11-25 16:00,11.2,18.9,1.2,0,47.5
763,2020-11-25 17:00,9.8,354,.9,0,53.2
763,2020-11-25 18:00,8.3,357.5,.5,0,59.6
763,2020-11-25 19:00,5.1,0,0,0,75.1
763,2020-11-25 20:00,3.5,0,0,0,84.3
763,2020-11-25 21:00,2.9,0,0,0,87.2
763,2020-11-25 22:00,2.5,0,0,0,89.3
763,2020-11-25 23:00,1.5,0,.1,0,93
763,2020-11-26 00:00,2.2,0,.2,0,88.5
763,2020-11-26 01:00,2.4,0,.2,0,89.5
763,2020-11-26 02:00,2.9,0,0,0,88
763,2020-11-26 03:00,2.7,0,.1,0,91.3
763,2020-11-26 04:00,2.7,0,.4,0,88.6
763,2020-11-26 05:00,3.2,0,.1,0,87.8
763,2020-11-26 06:00,3,294.5,.5,0,91.8
763,2020-11-26 07:00,3,295.8,1.2,0,91.7
763,2020-11-26 08:00,2.7,0,.1,0,91.5
763,2020-11-26 09:00,4.8,0,.3,0,85.3
763,2020-11-26 10:00,6.5,35.1,.8,0,78.3
763,2020-11-26 11:00,8.9,6.8,1.7,0,59.2
763,2020-11-26 12:00,10,339,1.7,0,43.5
763,2020-11-26 13:00,10.6,329,1.6,0,37.3
763,2020-11-26 14:00,11.2,344.6,1.5,0,37
763,2020-11-26 15:00,11.7,344.6,1.6,0,34.7
763,2020-11-26 16:00,11.4,296.2,1.4,0,37.9
763,2020-11-26 17:00,10,263.1,1.1,0,57.2
763,2020-11-26 18:00,6.5,0,0,0,74.8
763,2020-11-26 19:00,5.3,0,0,0,78.9
763,2020-11-26 20:00,5.1,0,.1,0,71
763,2020-11-26 21:00,4.6,0,0,0,81.2
763,2020-11-26 22:00,5.2,0,0,0,72.1
763,2020-11-26 23:00,5,0,0,0,73.2
763,2020-11-27 00:00,5.1,0,0,0,78
763,2020-11-27 01:00,4.9,0,0,0,74.6
763,2020-11-27 02:00,4.4,0,0,0,81.5
763,2020-11-27 03:00,4.1,0,.2,0,84.2
763,2020-11-27 04:00,4.2,0,.2,0,80.1
763,2020-11-27 05:00,4.7,0,.1,0,77.8
763,2020-11-27 06:00,4.7,0,0,0,79.7
763,2020-11-27 07:00,4.9,0,.1,0,77.2
763,2020-11-27 08:00,5,0,0,0,79.2
763,2020-11-27 09:00,5.8,283,.5,0,79.7
763,2020-11-27 10:00,7.2,0,.2,0,69.1
763,2020-11-27 11:00,8.7,277.2,.9,0,63.4
763,2020-11-27 12:00,8.6,286.4,2,0,63.2
763,2020-11-27 13:00,9.1,284.2,2.4,0,57.6
763,2020-11-27 14:00,9,284.9,3.8,0,57.4
763,2020-11-27 15:00,8.5,286,6.1,0,48.9
763,2020-11-27 16:00,7.7,283.4,4.7,0,53.3
763,2020-11-27 17:00,6.6,289.8,3.6,0,53.5
763,2020-11-27 18:00,5.7,326.2,1.5,0,56.7
763,2020-11-27 19:00,4.4,341.3,1.5,0,60.5
763,2020-11-27 20:00,3.6,337.1,.8,0,62.3
763,2020-11-27 21:00,2.6,0,.1,0,67.6
763,2020-11-27 22:00,2.1,334.6,.7,0,69.6
763,2020-11-27 23:00,.3,0,.1,0,79.5
763,2020-11-28 00:00,.7,0,.4,0,78.3
763,2020-11-28 01:00,-.9,0,0,0,86.2
763,2020-11-28 02:00,.5,0,.2,0,83.8
763,2020-11-28 03:00,1.8,0,.4,0,78.7
763,2020-11-28 04:00,1.9,0,0,0,83.7
763,2020-11-28 05:00,2.2,0,.2,0,79.2
763,2020-11-28 06:00,2.1,0,0,0,81.9
763,2020-11-28 07:00,2.1,329.2,1.2,0,70.1
763,2020-11-28 08:00,1.5,306.4,1.5,0,65.9
763,2020-11-28 09:00,2.3,354.1,2,0,64.8
763,2020-11-28 10:00,3.4,352.2,2,0,56.2
763,2020-11-28 11:00,4.5,344.3,2.8,0,47.4
763,2020-11-28 12:00,5.2,352.1,2.8,0,38.5
763,2020-11-28 13:00,5.8,340.7,2.3,0,37.2
763,2020-11-28 14:00,5.9,8.6,2.8,0,35.1
763,2020-11-28 15:00,5.8,317.1,3.1,0,33.7
763,2020-11-28 16:00,4.9,321.2,2.7,0,35.2
763,2020-11-28 17:00,3.5,299.1,2.4,0,43
763,2020-11-28 18:00,2.7,349,1.2,0,53.8
763,2020-11-28 19:00,2.6,12.3,.6,0,56.1
763,2020-11-28 20:00,2.7,0,.3,0,59.2
763,2020-11-28 21:00,2.7,124.2,.5,0,60.9
763,2020-11-28 22:00,2.7,0,.1,0,64.9
763,2020-11-28 23:00,2.5,0,.3,0,66.5
763,2020-11-29 00:00,2.5,18.5,.7,0,67.9
763,2020-11-29 01:00,2.3,344.9,.5,0,66.7
763,2020-11-29 02:00,2.1,318.2,.5,0,64.7
763,2020-11-29 03:00,1.4,318.3,.5,0,74.9
763,2020-11-29 04:00,1.2,0,.1,0,72.6
763,2020-11-29 05:00,.6,0,0,0,78.6
763,2020-11-29 06:00,1,0,.1,0,78.8
763,2020-11-29 07:00,1.1,0,.3,0,75
763,2020-11-29 08:00,1.6,0,.2,0,73.2
763,2020-11-29 09:00,2.3,0,.4,0,62.9
763,2020-11-29 10:00,2.8,0,.3,0,60.4
763,2020-11-29 11:00,3.3,0,.3,0,61.3
763,2020-11-29 12:00,4,315,.7,0,61
763,2020-11-29 13:00,4,0,.4,0,62.2
763,2020-11-29 14:00,4.1,333.5,.6,0,63.3
763,2020-11-29 15:00,4.6,288.3,1.7,0,66.5
763,2020-11-29 16:00,4.5,327.9,1.9,0,69.4
763,2020-11-29 17:00,3,0,0,0,76.9
763,2020-11-29 18:00,1.4,0,.1,0,84.1
763,2020-11-29 19:00,.7,0,.1,0,87.9
763,2020-11-29 20:00,.4,0,0,0,90.2
763,2020-11-29 21:00,-.4,0,0,0,94
763,2020-11-29 22:00,-.9,0,0,0,94.3
763,2020-11-29 23:00,-.1,0,.1,0,92.4
763,2020-11-30 00:00,1.1,0,.1,0,85.9
763,2020-11-30 01:00,.9,0,0,0,88.8
763,2020-11-30 02:00,1.4,0,.2,0,79.4
763,2020-11-30 03:00,-.2,0,0,0,85.2
763,2020-11-30 04:00,0,0,0,0,83.9
763,2020-11-30 05:00,.3,0,.2,0,82.9
763,2020-11-30 06:00,-1.6,268.9,.6,0,91.2
763,2020-11-30 07:00,-2.4,0,.3,0,93.1
763,2020-11-30 08:00,-2.3,0,0,0,94.5
763,2020-11-30 09:00,.1,0,.4,0,84.3
763,2020-11-30 10:00,1.3,0,.4,0,77.1
763,2020-11-30 11:00,4,36.5,2,0,59.4
763,2020-11-30 12:00,5.5,26.1,1.6,0,55
763,2020-11-30 13:00,5.5,56.4,1.5,0,54.6
763,2020-11-30 14:00,7.1,351.1,2.2,0,48.1
763,2020-11-30 15:00,7,349.6,1.9,0,47.4
763,2020-11-30 16:00,6.6,345.2,1.9,0,48.1
763,2020-11-30 17:00,5.2,337.2,1.7,0,49.8
763,2020-11-30 18:00,4,329.1,1.6,0,57.1
763,2020-11-30 19:00,1.7,0,.1,0,67.4
763,2020-11-30 20:00,-.8,0,.2,0,81.1
763,2020-11-30 21:00,-1.4,0,0,0,82.9
763,2020-11-30 22:00,-2,0,0,0,86.2
763,2020-11-30 23:00,-2.3,0,0,0,86.7
763,2020-12-01 00:00,-2.8,0,0,0,89.5
763,2020-12-01 01:00,-3.5,0,0,0,92.1
763,2020-12-01 02:00,-3.9,0,.1,0,93.1
763,2020-12-01 03:00,-4.1,0,.1,0,93.6
763,2020-12-01 04:00,-4.5,0,0,0,94.2
763,2020-12-01 05:00,-4.8,0,.1,0,94.4
763,2020-12-01 06:00,-4.5,0,0,0,96.5
763,2020-12-01 07:00,-5.2,0,0,0,95.6
763,2020-12-01 08:00,-4.3,0,0,0,96.5
763,2020-12-01 09:00,-1.8,339.8,.7,0,82.1
763,2020-12-01 10:00,.1,22.1,1.2,0,77.9
763,2020-12-01 11:00,3.1,6.5,2.3,0,56.6
763,2020-12-01 12:00,4.7,8.1,1.9,0,41.7
763,2020-12-01 13:00,6.1,348.8,2.6,0,37.4
763,2020-12-01 14:00,7,7.7,2.7,0,28.7
763,2020-12-01 15:00,7.6,16.6,2.2,0,24.3
763,2020-12-01 16:00,7.1,349.2,1.7,0,24
763,2020-12-01 17:00,5.6,9.3,.7,0,28
763,2020-12-01 18:00,2,0,0,0,51.9
763,2020-12-01 19:00,1,0,0,0,60.7
763,2020-12-01 20:00,1.6,15.4,.7,0,45.2
763,2020-12-01 21:00,-.3,0,.1,0,55.6
763,2020-12-01 22:00,.4,0,.2,0,55.2
763,2020-12-01 23:00,-.4,0,.2,0,66.1
763,2020-12-02 00:00,-1.7,0,0,0,69.6
763,2020-12-02 01:00,-1.7,0,.1,0,71.9
763,2020-12-02 02:00,-2.1,0,0,0,73.1
763,2020-12-02 03:00,-1.8,0,0,0,77.2
763,2020-12-02 04:00,-1.9,0,0,0,73.1
763,2020-12-02 05:00,-2,0,0,0,78.6
763,2020-12-02 06:00,-1.5,0,.1,0,78.1
763,2020-12-02 07:00,-1.4,0,.2,0,75.4
763,2020-12-02 08:00,-.7,0,.1,0,70.3
763,2020-12-02 09:00,1.4,276.5,.7,0,59.1
763,2020-12-02 10:00,3.9,7.4,1.4,0,48.4
763,2020-12-02 11:00,4.5,349.4,1.8,0,40.2
763,2020-12-02 12:00,7,358.8,2.6,0,33.1
763,2020-12-02 13:00,7.5,16.8,2,0,33.2
763,2020-12-02 14:00,8.1,10,2,0,32.2
763,2020-12-02 15:00,8.8,7.5,1.5,0,31.7
763,2020-12-02 16:00,8.6,336.2,1.2,0,30.7
763,2020-12-02 17:00,7,333,1.8,0,39.8
763,2020-12-02 18:00,6,312.6,.8,0,38.9
763,2020-12-02 19:00,3.1,0,0,0,60.4
763,2020-12-02 20:00,2,0,.4,0,59.7
763,2020-12-02 21:00,.5,0,.1,0,65.4
763,2020-12-02 22:00,-.8,0,0,0,70.6
763,2020-12-02 23:00,-.9,0,0,0,73.7
763,2020-12-03 00:00,-1.4,0,0,0,75.4
763,2020-12-03 01:00,-1.1,0,.2,0,74.3
763,2020-12-03 02:00,-1.9,0,0,0,79.4
