지점,일시,기온C,풍향deg,풍속ms,강수량mm,습도pct
702,2021-10-21 19:00,11.3,274.3,1.2,0,67.8
702,2021-10-21 20:00,10.3,289,1.2,0,71.7
702,2021-10-21 21:00,7.4,0,0,0,92.4
702,2021-10-21 22:00,6.5,332.1,.5,0,97.4
702,2021-10-21 23:00,5.7,0,.4,0,97.4
702,2021-10-22 00:00,4.9,0,.3,0,97.4
702,2021-10-22 01:00,4.3,0,0,0,97.4
702,2021-10-22 02:00,4.1,0,0,0,97.4
702,2021-10-22 03:00,4,0,.1,0,97.4
702,2021-10-22 04:00,4.1,.6,1,0,97.4
702,2021-10-22 05:00,4,162.6,.6,0,97.4
702,2021-10-22 06:00,2.6,0,0,0,97.4
702,2021-10-22 07:00,3,0,.3,0,97.4
702,2021-10-22 08:00,6,0,.3,0,97.4
702,2021-10-22 09:00,9,130.1,.8,0,81.4
702,2021-10-22 10:00,12.1,132.6,1.2,0,69.9
702,2021-10-22 11:00,13.6,272.9,1.6,0,53.1
702,2021-10-22 12:00,15.3,331.4,3.1,0,43.8
702,2021-10-22 13:00,16.5,321.4,2.7,0,42.3
702,2021-10-22 14:00,16.7,337,3.6,0,32.6
702,2021-10-22 15:00,15.9,324.5,3.7,0,40.7
702,2021-10-22 16:00,16.1,337.7,3.8,0,37.1
702,2021-10-22 17:00,15.4,338.9,2.4,0,42.2
702,2021-10-22 18:00,13.5,342.2,2.2,0,50.5
702,2021-10-22 19:00,11.8,311.7,2.2,0,58.8
702,2021-10-22 20:00,10,323.2,1.3,0,68.5
702,2021-10-22 21:00,8.8,335.3,.8,0,72.4
702,2021-10-22 22:00,7.4,0,.4,0,84.7
702,2021-10-22 23:00,5.8,0,.4,0,97.4
702,2021-10-23 00:00,4.9,0,0,0,97.4
702,2021-10-23 01:00,4.6,0,0,0,97.4
702,2021-10-23 02:00,4.3,0,.3,0,97.4
702,2021-10-23 03:00,3.8,0,0,0,97.4
702,2021-10-23 04:00,3.6,0,.2,0,97.4
702,2021-10-23 05:00,2.9,0,.2,0,97.4
702,2021-10-23 06:00,3.4,0,.4,0,97.4
702,2021-10-23 07:00,3,83.5,.7,0,97.4
702,2021-10-23 08:00,7,0,.1,0,97.4
702,2021-10-23 09:00,10.4,334.7,.6,0,71.8
702,2021-10-23 10:00,12.9,351.6,1,0,64.6
702,2021-10-23 11:00,14.9,9.7,1,0,52.7
702,2021-10-23 12:00,16.7,257.5,1.2,0,44.8
702,2021-10-23 13:00,18.4,297.5,1.3,0,29.7
702,2021-10-23 14:00,18.5,15.9,1.7,0,29.6
702,2021-10-23 15:00,18.6,313.7,1.7,0,30.2
702,2021-10-23 16:00,18.3,281.5,1.6,0,36.7
702,2021-10-23 17:00,16.8,272.7,2.1,0,42
702,2021-10-23 18:00,14.3,273.3,1.6,0,48.8
702,2021-10-23 19:00,12.3,287.8,1.4,0,62.9
702,2021-10-23 20:00,9.7,174.4,.7,0,76.9
702,2021-10-23 21:00,7.3,0,.1,0,92
702,2021-10-23 22:00,6.5,0,.1,0,94.5
702,2021-10-23 23:00,5.8,155.6,.5,0,97.4
702,2021-10-24 00:00,5.8,0,.4,0,97.4
702,2021-10-24 01:00,5,0,0,0,97.4
702,2021-10-24 02:00,5.4,345.2,.9,0,97.4
702,2021-10-24 03:00,4.9,0,0,0,97.4
702,2021-10-24 04:00,4.9,0,.2,0,97.4
702,2021-10-24 05:00,4.4,0,.2,0,97.4
702,2021-10-24 06:00,3.8,0,.3,0,97.4
702,2021-10-24 07:00,3.6,0,0,0,97.4
702,2021-10-24 08:00,6.3,0,.4,0,97.4
702,2021-10-24 09:00,11.1,312.5,.6,0,71.4
702,2021-10-24 10:00,13.6,135.1,.9,0,64.7
702,2021-10-24 11:00,16.7,110.4,1.5,0,48.1
702,2021-10-24 12:00,17.7,23.4,1.8,0,43
702,2021-10-24 13:00,18.1,273.1,2,0,35
702,2021-10-24 14:00,18.7,267.8,1,0,30.8
702,2021-10-24 15:00,18.5,298.4,1.4,0,31.5
702,2021-10-24 16:00,18.4,264.4,1,0,38
702,2021-10-24 17:00,16.3,284.7,1.4,0,52
702,2021-10-24 18:00,14.9,265.4,1.9,0,68.2
702,2021-10-24 19:00,14,279.7,1.4,0,71.7
702,2021-10-24 20:00,11.3,261.4,.6,0,84.9
702,2021-10-24 21:00,9,0,.4,0,97.4
702,2021-10-24 22:00,7.8,120.7,.5,0,95.2
702,2021-10-24 23:00,6.6,0,.2,0,97.4
702,2021-10-25 00:00,6.3,0,.3,0,97.4
702,2021-10-25 01:00,5.7,0,0,0,97.4
702,2021-10-25 02:00,5.5,0,.1,0,97.4
702,2021-10-25 03:00,5,0,.4,0,97.4
702,2021-10-25 04:00,4.4,0,.1,0,97.4
702,2021-10-25 05:00,3.9,0,.1,0,97.4
702,2021-10-25 06:00,3.8,0,.4,0,97.4
702,2021-10-25 07:00,4.1,0,.2,0,97.4
702,2021-10-25 08:00,6.7,0,.1,0,97.4
702,2021-10-25 09:00,10.4,42.3,.5,0,79.3
702,2021-10-25 10:00,12.9,275.5,1.3,0,70.2
702,2021-10-25 11:00,15.5,345.7,2.1,0,61.8
702,2021-10-25 12:00,16.7,342,3.1,0,52.9
702,2021-10-25 13:00,17.3,335.2,2.7,0,51.7
702,2021-10-25 14:00,17.7,35.2,2.5,0,50.1
702,2021-10-25 15:00,18.1,353.9,2.9,0,47.7
702,2021-10-25 16:00,18,346.1,2.3,0,39.2
702,2021-10-25 17:00,16.4,331.3,1.8,0,48
702,2021-10-25 18:00,13.5,313.4,1.8,0,59.5
702,2021-10-25 19:00,13.7,336.6,2.4,0,58.5
702,2021-10-25 20:00,12.8,335.5,2.4,0,60.2
702,2021-10-25 21:00,11.8,343.9,2.2,0,63.1
702,2021-10-25 22:00,7.7,0,.2,0,83
702,2021-10-25 23:00,6,300.3,.7,0,97.1
702,2021-10-26 00:00,5,0,.2,0,97.4
702,2021-10-26 01:00,4.7,0,0,0,97.4
702,2021-10-26 02:00,4.3,0,.2,0,97.4
702,2021-10-26 03:00,4,0,.4,0,97.4
702,2021-10-26 04:00,3.2,0,.2,0,97.4
702,2021-10-26 05:00,3.4,0,.4,0,97.4
702,2021-10-26 06:00,2.8,348.2,.6,0,97.4
702,2021-10-26 07:00,3.8,0,.4,0,97.4
702,2021-10-26 08:00,6.4,82.3,.7,0,97.4
702,2021-10-26 09:00,10.1,129.2,.9,0,78.5
702,2021-10-26 10:00,12.5,209.7,1.1,0,69.2
702,2021-10-26 11:00,15.5,182.9,1.1,0,57.6
702,2021-10-26 12:00,17,268,1.3,0,55.4
702,2021-10-26 13:00,17.9,329.5,2,0,49.6
702,2021-10-26 14:00,18.9,308.7,2.2,0,46.6
702,2021-10-26 15:00,18.7,338.3,2.5,0,47.5
702,2021-10-26 16:00,18.6,339.6,2.3,0,48.5
702,2021-10-26 17:00,17.2,309.2,1.4,0,59.5
702,2021-10-26 18:00,15.4,278.7,1.5,0,75.6
702,2021-10-26 19:00,14.9,279.7,1.7,0,79.9
702,2021-10-26 20:00,14.4,302.2,1.9,0,84
702,2021-10-26 21:00,11.8,176.1,.7,0,97.4
702,2021-10-26 22:00,11.6,0,.4,0,97.4
702,2021-10-26 23:00,10.8,0,.1,0,97.4
702,2021-10-27 00:00,10.8,0,.4,0,96.6
702,2021-10-27 01:00,9.5,313.3,.6,0,97.4
702,2021-10-27 02:00,9.2,0,.1,0,97.4
702,2021-10-27 03:00,8.7,0,.1,0,97.4
702,2021-10-27 04:00,9.2,37.2,.7,0,97.4
702,2021-10-27 05:00,9.2,0,.3,0,97.4
702,2021-10-27 06:00,9.2,100.1,.7,0,97.4
702,2021-10-27 07:00,8,0,.1,0,97.4
702,2021-10-27 08:00,10.5,73.2,.6,0,97.4
702,2021-10-27 09:00,12.4,0,.3,0,93.3
702,2021-10-27 10:00,15.3,135,1.2,0,80.3
702,2021-10-27 11:00,18,282,.7,0,68.1
702,2021-10-27 12:00,18.4,311,2.1,0,63.9
702,2021-10-27 13:00,18.8,348.1,2.3,0,57.8
702,2021-10-27 14:00,19.8,321.9,1.9,0,47.3
702,2021-10-27 15:00,20.8,225.2,1.2,0,45.9
702,2021-10-27 16:00,19,286,2.4,0,45.3
702,2021-10-27 17:00,17.5,264.4,2.1,0,46.8
702,2021-10-27 18:00,15.2,290.3,1.9,0,54.1
702,2021-10-27 19:00,13.9,302,2.5,0,61.8
702,2021-10-27 20:00,11.6,336.4,.5,0,69.9
702,2021-10-27 21:00,8.3,0,.3,0,88.1
702,2021-10-27 22:00,7,0,0,0,97.4
702,2021-10-27 23:00,6.3,0,0,0,97.4
702,2021-10-28 00:00,5.8,0,.2,0,97.4
702,2021-10-28 01:00,5.5,0,.3,0,97.4
702,2021-10-28 02:00,4.7,0,.3,0,97.4
702,2021-10-28 03:00,4.5,0,.4,0,97.4
702,2021-10-28 04:00,3.7,0,.4,0,97.4
702,2021-10-28 05:00,3.4,0,.4,0,97.4
702,2021-10-28 06:00,3.9,177.6,.5,0,97.4
702,2021-10-28 07:00,2.8,0,.2,0,97.4
702,2021-10-28 08:00,6.3,0,.4,0,97.4
702,2021-10-28 09:00,10,76.3,.6,0,80.6
702,2021-10-28 10:00,13.3,317.5,1.4,0,58.4
702,2021-10-28 11:00,15.3,327.2,2.7,0,43.3
702,2021-10-28 12:00,16.8,333.7,3.7,0,38.9
702,2021-10-28 13:00,18.1,352.9,3,0,36.7
702,2021-10-28 14:00,18.9,327.2,3,0,31.5
702,2021-10-28 15:00,19.1,337.4,3.6,0,30.8
702,2021-10-28 16:00,18.8,350.4,3.1,0,32.6
702,2021-10-28 17:00,17.6,348.6,2.1,0,39.6
702,2021-10-28 18:00,12.2,312.6,1.1,0,64.5
702,2021-10-28 19:00,11.6,325.5,1.5,0,65.7
702,2021-10-28 20:00,8.9,256.7,.5,0,77.3
702,2021-10-28 21:00,7.7,0,.3,0,86.8
702,2021-10-28 22:00,8.4,0,.3,0,87.7
702,2021-10-28 23:00,6.9,338.8,.7,0,97.4
702,2021-10-29 00:00,6.3,0,.2,0,97.4
702,2021-10-29 01:00,5.7,308.4,.5,0,97.4
702,2021-10-29 02:00,6,0,.4,0,97.4
702,2021-10-29 03:00,5.6,0,.2,0,97.4
702,2021-10-29 04:00,5.4,0,0,0,97.4
702,2021-10-29 05:00,5.7,329.5,.7,0,97.4
702,2021-10-29 06:00,5.1,0,0,0,97.4
702,2021-10-29 07:00,5.6,0,.1,0,97.4
702,2021-10-29 08:00,9.5,43.9,.6,0,92.3
702,2021-10-29 09:00,14.1,342.6,.6,0,69.4
702,2021-10-29 10:00,17.1,58.3,2,0,54.6
702,2021-10-29 11:00,19,92.3,1.7,0,48.2
702,2021-10-29 12:00,20.5,125,2.2,0,42
702,2021-10-29 13:00,20.7,21.1,1.3,0,40.4
702,2021-10-29 14:00,20.5,319.6,2.3,0,40.8
702,2021-10-29 15:00,20.3,347.3,2.2,0,40.3
702,2021-10-29 16:00,20.3,295.8,1.6,0,40
702,2021-10-29 17:00,18.2,315.8,1.7,0,46.3
702,2021-10-29 18:00,14.8,324.3,1.5,0,60.7
702,2021-10-29 19:00,14,332.8,1.8,0,61.1
702,2021-10-29 20:00,11.7,336.9,.9,0,73.5
702,2021-10-29 21:00,10.8,0,.4,0,79.7
702,2021-10-29 22:00,9,323.8,.8,0,93.5
702,2021-10-29 23:00,10.5,0,.3,0,86.3
702,2021-10-30 00:00,11.1,69.6,.9,0,80.8
702,2021-10-30 01:00,11.1,69.9,1.1,0,77.7
702,2021-10-30 02:00,10.3,61.9,.5,0,84.7
702,2021-10-30 03:00,10.3,357.5,.7,0,85.1
702,2021-10-30 04:00,9.8,325,1,0,87.7
702,2021-10-30 05:00,9.2,60.2,.7,0,94.5
702,2021-10-30 06:00,8.6,325.1,.9,0,96
702,2021-10-30 07:00,8.8,293.9,.7,0,97.4
702,2021-10-30 08:00,10.3,310.1,1.3,0,93.5
702,2021-10-30 09:00,12.2,0,.1,0,79.6
702,2021-10-30 10:00,14.4,21.6,1,0,67.9
702,2021-10-30 11:00,16.7,97.4,1.3,0,57.6
702,2021-10-30 12:00,16.5,319.9,1,0,67.2
702,2021-10-30 13:00,17.7,314.3,.7,0,62.8
702,2021-10-30 14:00,17.9,347.2,.5,0,54.8
702,2021-10-30 15:00,17.9,324.1,1.3,0,56.3
702,2021-10-30 16:00,18.1,330.8,1.6,0,55.5
702,2021-10-30 17:00,16.4,298.7,1,0,62.4
702,2021-10-30 18:00,12.3,294.1,.5,0,80.3
702,2021-10-30 19:00,10.7,321.8,.5,0,93.1
702,2021-10-30 20:00,9.9,0,.3,0,96.1
702,2021-10-30 21:00,8.7,0,0,0,97.4
702,2021-10-30 22:00,8.5,0,0,0,97.4
702,2021-10-30 23:00,8.1,0,0,0,97.4
702,2021-10-31 00:00,7.8,0,.2,0,97.4
702,2021-10-31 01:00,7.1,0,.1,0,97.4
702,2021-10-31 02:00,7.9,4.9,.5,0,97.4
702,2021-10-31 03:00,6.9,0,.1,0,97.4
702,2021-10-31 04:00,6.1,0,.1,0,97.4
702,2021-10-31 05:00,5.4,0,0,0,97.4
702,2021-10-31 06:00,5.7,0,0,0,97.4
702,2021-10-31 07:00,5.3,0,0,0,97.4
702,2021-10-31 08:00,8.4,0,.1,0,97.4
702,2021-10-31 09:00,12.5,105.6,.6,0,77.9
702,2021-10-31 10:00,15.2,55.3,.8,0,67.1
702,2021-10-31 11:00,17.9,172.9,1.1,0,59
702,2021-10-31 12:00,19.7,288.6,.9,0,51.2
702,2021-10-31 13:00,20.1,8.1,1.4,0,47.6
702,2021-10-31 14:00,20.3,281.8,2,0,48.4
702,2021-10-31 15:00,20.6,284.7,.8,0,50.5
702,2021-10-31 16:00,20.1,263.8,1.4,0,52.3
702,2021-10-31 17:00,18.5,274.2,1.8,0,57.2
702,2021-10-31 18:00,16,272.3,1.1,0,67.1
702,2021-10-31 19:00,15.8,272,1.8,0,68.5
702,2021-10-31 20:00,14.9,274.8,1,0,75.8
702,2021-10-31 21:00,10.9,0,.3,0,97.4
702,2021-10-31 22:00,10.1,0,0,0,97.4
702,2021-10-31 23:00,10.1,0,.1,0,97.4
702,2021-11-01 00:00,10.8,0,0,0,97.4
702,2021-11-01 01:00,10.8,0,.3,0,97.4
702,2021-11-01 02:00,10.3,0,.3,0,97.4
702,2021-11-01 03:00,11.1,18.6,.7,0,97.4
702,2021-11-01 04:00,10.5,0,.1,0,97.4
702,2021-11-01 05:00,10.7,293.5,1.2,0,97.4
702,2021-11-01 06:00,9.6,0,.3,0,97.4
702,2021-11-01 07:00,8,0,.1,0,97.4
702,2021-11-01 08:00,9,0,.2,0,97.4
702,2021-11-01 09:00,13.1,143,.6,0,89.5
702,2021-11-01 10:00,15.7,137.9,1.4,0,78.5
702,2021-11-01 11:00,17.1,179.3,1.4,0,67
702,2021-11-01 12:00,18,120.2,1.3,0,60.8
702,2021-11-01 13:00,19.6,203.6,1.7,0,56.4
702,2021-11-01 14:00,19.3,283,3,0,49.8
702,2021-11-01 15:00,18.8,270.4,2.3,0,62
702,2021-11-01 16:00,17.3,288.3,3.1,0,62
702,2021-11-01 17:00,15.8,264.5,2.2,0,70.9
702,2021-11-01 18:00,14.4,267.3,1.7,0,71.1
702,2021-11-01 19:00,13.4,253.7,1.5,0,76
702,2021-11-01 20:00,11.4,251.6,1.1,0,80.1
702,2021-11-01 21:00,10.1,240.7,.9,0,87.8
702,2021-11-01 22:00,8.9,0,.1,0,97.4
702,2021-11-01 23:00,7.5,0,.3,0,97.4
702,2021-11-02 00:00,7.3,0,0,0,97.4
702,2021-11-02 01:00,6.7,140.3,.5,0,97.4
702,2021-11-02 02:00,6.3,309.2,.6,0,97.4
702,2021-11-02 03:00,6.7,0,.2,0,97.4
702,2021-11-02 04:00,7.2,0,.4,0,97.4
702,2021-11-02 05:00,6.2,0,.2,0,97.4
702,2021-11-02 06:00,5.5,0,.1,0,97.4
702,2021-11-02 07:00,5.7,150,.6,0,97.4
702,2021-11-02 08:00,7.6,0,.1,0,97.4
702,2021-11-02 09:00,10.8,92.9,.5,0,82.5
702,2021-11-02 10:00,13.3,172.3,1,0,71.7
702,2021-11-02 11:00,14.9,332.1,2.1,0,61.8
702,2021-11-02 12:00,15.4,351.7,2.6,0,52.8
702,2021-11-02 13:00,16.1,354.7,2.8,0,50.6
702,2021-11-02 14:00,16.6,343.4,2,0,52.3
702,2021-11-02 15:00,16.7,323.6,1.6,0,51.3
702,2021-11-02 16:00,16.2,333.1,1.1,0,54.3
702,2021-11-02 17:00,15.2,267.6,2.2,0,62.3
702,2021-11-02 18:00,13.6,266.1,1.8,0,68.9
702,2021-11-02 19:00,13,292.3,1.7,0,71.1
702,2021-11-02 20:00,11.7,306.4,2.2,0,74.3
702,2021-11-02 21:00,11.6,322.8,1.7,0,77.2
702,2021-11-02 22:00,8.8,128.9,.5,0,90.9
702,2021-11-02 23:00,7.4,155.9,.8,0,97.4
702,2021-11-03 00:00,6.2,0,.3,0,97.4
702,2021-11-03 01:00,5.1,0,.2,0,97.4
702,2021-11-03 02:00,5.4,0,.1,0,97.4
702,2021-11-03 03:00,5,168.8,.5,0,97.4
702,2021-11-03 04:00,5,0,.1,0,97.4
702,2021-11-03 05:00,4.5,0,.4,0,97.4
702,2021-11-03 06:00,4.6,101.2,.5,0,97.4
702,2021-11-03 07:00,3.8,0,.4,0,97.4
702,2021-11-03 08:00,6.6,0,.2,0,97.4
702,2021-11-03 09:00,9.4,0,.4,0,84.4
702,2021-11-03 10:00,11.6,89.6,.8,0,73.1
702,2021-11-03 11:00,14.5,341,1.1,0,63
702,2021-11-03 12:00,15.1,358.9,2.1,0,63.3
702,2021-11-03 13:00,16.2,352.5,2.1,0,52.3
702,2021-11-03 14:00,17.1,259.9,2,0,46.8
702,2021-11-03 15:00,17.1,330.9,1.6,0,49.2
702,2021-11-03 16:00,16.9,231.2,1.6,0,52.1
702,2021-11-03 17:00,14.5,248.3,1.1,0,69
702,2021-11-03 18:00,13.9,265.4,1.6,0,68.8
702,2021-11-03 19:00,10.4,258.1,.7,0,89
702,2021-11-03 20:00,12.5,263,1.6,0,77.9
702,2021-11-03 21:00,9.6,0,.1,0,95.9
702,2021-11-03 22:00,8,0,0,0,97.4
702,2021-11-03 23:00,7.5,0,.2,0,97.4
702,2021-11-04 00:00,6.8,0,.1,0,97.4
702,2021-11-04 01:00,8.2,0,.2,0,97.4
702,2021-11-04 02:00,8.4,164.4,.6,0,94.5
702,2021-11-04 03:00,8.3,86.6,.7,0,96.7
702,2021-11-04 04:00,8.8,322.7,2.4,0,96.2
702,2021-11-04 05:00,9.8,19,1.1,0,94
702,2021-11-04 06:00,9.7,135.7,.9,0,95.9
702,2021-11-04 07:00,7.6,0,.1,0,97.4
702,2021-11-04 08:00,9.3,42.6,.7,0,97.4
702,2021-11-04 09:00,12.4,106.6,1,0,83.3
702,2021-11-04 10:00,14.5,311.6,.7,0,70.1
702,2021-11-04 11:00,16.5,189.3,1.2,0,65.4
702,2021-11-04 12:00,18.4,321.4,1.3,0,56
702,2021-11-04 13:00,18.5,268.3,1.1,0,50.1
702,2021-11-04 14:00,18.7,13.9,1.4,0,47.4
702,2021-11-04 15:00,19.1,.1,1.2,0,48.8
702,2021-11-04 16:00,19.3,290.9,.6,0,46.4
702,2021-11-04 17:00,16.9,215.2,.9,0,63.1
702,2021-11-04 18:00,15.5,278.7,1.1,0,73.1
702,2021-11-04 19:00,15.6,310.3,2.4,0,79.6
702,2021-11-04 20:00,15.1,0,.4,0,81.7
702,2021-11-04 21:00,13.8,0,.4,0,90.7
702,2021-11-04 22:00,12.8,79.4,.5,0,97.4
702,2021-11-04 23:00,10.9,0,0,0,97.4
702,2021-11-05 00:00,9.6,327.5,.5,0,97.4
702,2021-11-05 01:00,10,125.6,.9,0,97.4
702,2021-11-05 02:00,8,0,.2,0,97.4
702,2021-11-05 03:00,8.6,226,.5,0,97.4
702,2021-11-05 04:00,7.5,0,0,0,97.4
702,2021-11-05 05:00,6.4,0,0,0,97.4
702,2021-11-05 06:00,5.8,0,.2,0,97.4
702,2021-11-05 07:00,5.4,319.9,.7,0,97.4
702,2021-11-05 08:00,7.9,326.7,.8,0,97.4
702,2021-11-05 09:00,10.2,345.8,.6,0,97.4
702,2021-11-05 10:00,12.8,314.1,1.6,0,82.4
702,2021-11-05 11:00,15.2,318.2,2.1,0,71.8
702,2021-11-05 12:00,17.8,323,2.1,0,60.1
702,2021-11-05 13:00,19,303.2,1.8,0,51.1
702,2021-11-05 14:00,20.2,293,1.5,0,42
702,2021-11-05 15:00,19.9,306.6,1.6,0,43.3
702,2021-11-05 16:00,20.3,243.9,1.2,0,40.6
702,2021-11-05 17:00,16.9,262.5,.9,0,58.9
702,2021-11-05 18:00,12.7,0,.2,0,77.2
702,2021-11-05 19:00,11,0,.1,0,87.7
702,2021-11-05 20:00,10,0,.2,0,89.6
702,2021-11-05 21:00,9.1,0,.3,0,90.3
702,2021-11-05 22:00,10.5,341.8,1.1,0,81.9
702,2021-11-05 23:00,8.4,0,.4,0,90.3
702,2021-11-06 00:00,7.3,0,.3,0,97.4
702,2021-11-06 01:00,6.8,325.1,.7,0,97.4
702,2021-11-06 02:00,5.8,0,0,0,97.4
702,2021-11-06 03:00,6,0,.1,0,97.4
702,2021-11-06 04:00,5.5,0,.4,0,97.4
702,2021-11-06 05:00,7,299.3,.8,0,97.4
702,2021-11-06 06:00,5.6,0,.1,0,97.4
702,2021-11-06 07:00,5.2,318.7,.6,0,97.4
702,2021-11-06 08:00,8.7,313.7,1.3,0,97.4
702,2021-11-06 09:00,12,325.2,1.7,0,81
702,2021-11-06 10:00,15.9,329.2,1.3,0,66.8
702,2021-11-06 11:00,17.6,303.8,2.1,0,57.5
702,2021-11-06 12:00,19.6,324.1,2.2,0,47
702,2021-11-06 13:00,21,319.4,2.2,0,40.1
702,2021-11-06 14:00,21.6,254.6,1.8,0,36.5
702,2021-11-06 15:00,21.8,347.9,1.5,0,34.7
702,2021-11-06 16:00,21.2,356.9,3.4,0,37.3
702,2021-11-06 17:00,19.8,.3,3.5,0,43.1
702,2021-11-06 18:00,17.8,355.5,2.2,0,48
702,2021-11-06 19:00,16.2,46.4,1.5,0,52.7
702,2021-11-06 20:00,12.6,328.9,1.4,0,70.8
702,2021-11-06 21:00,11.4,304.9,.8,0,74.5
702,2021-11-06 22:00,12,13,.9,0,77
702,2021-11-06 23:00,8.7,284.7,.5,0,91.7
702,2021-11-07 00:00,8.9,287.3,1.4,0,94
702,2021-11-07 01:00,8,0,.4,0,93.4
702,2021-11-07 02:00,7.7,308,.7,0,97.4
702,2021-11-07 03:00,8.8,311.8,1.4,0,94
702,2021-11-07 04:00,6.8,323.9,1,0,97.4
702,2021-11-07 05:00,6.8,0,.1,0,97.4
702,2021-11-07 06:00,5.9,165.4,.5,0,97.4
702,2021-11-07 07:00,5.3,0,0,0,97.4
702,2021-11-07 08:00,9.2,0,.1,0,95.5
702,2021-11-07 09:00,13.6,72.8,.9,0,68.2
702,2021-11-07 10:00,16.5,33.9,2.2,0,61
702,2021-11-07 11:00,19.2,.2,1.9,0,55.3
702,2021-11-07 12:00,21.6,78.6,4.8,0,45.5
702,2021-11-07 13:00,22.7,80.7,3.4,0,42.9
702,2021-11-07 14:00,23.8,134.3,2.9,0,38
702,2021-11-07 15:00,22.7,91.7,2.1,0,39.5
702,2021-11-07 16:00,22.4,89.5,2.6,0,41
702,2021-11-07 17:00,20.2,117.2,1.8,0,49
702,2021-11-07 18:00,18.7,96,2.5,0,54.2
702,2021-11-07 19:00,18.2,97.6,2.7,0,55.3
702,2021-11-07 20:00,15.5,67.3,.9,0,65.5
702,2021-11-07 21:00,15.1,84.4,1.2,0,66.7
702,2021-11-07 22:00,15.7,84.8,1.4,0,61
702,2021-11-07 23:00,13.8,39.7,.5,0,69.5
702,2021-11-08 00:00,12,0,.3,0,81.1
702,2021-11-08 01:00,11.6,332.4,.5,0,84.5
702,2021-11-08 02:00,11.4,102.7,.6,0,82.4
702,2021-11-08 03:00,11.7,23.6,1,0,80
702,2021-11-08 04:00,13.6,55.4,2.4,0,72.5
702,2021-11-08 05:00,15.6,106.4,2.1,0,74.2
702,2021-11-08 06:00,17.5,131.4,3.6,0,78.8
702,2021-11-08 07:00,14.5,229,3.9,3.7,97.4
702,2021-11-08 08:00,12.4,245.1,2.5,3.6,97.4
702,2021-11-08 09:00,11.1,254.6,3.2,3.7,97.4
702,2021-11-08 10:00,10.5,258.8,3.3,4.1,97.4
702,2021-11-08 11:00,8.8,264.2,3.1,4.7,97.4
702,2021-11-08 12:00,9,261.4,2.2,1.4,97.4
702,2021-11-08 13:00,10.8,275.6,2.7,.1,78.5
702,2021-11-08 14:00,10.8,267.9,3.4,0,66.5
702,2021-11-08 15:00,10.8,260.1,2.4,0,72
702,2021-11-08 16:00,10.4,269.6,2.8,0,66.5
702,2021-11-08 17:00,10.3,259.9,2.6,0,61.1
702,2021-11-08 18:00,9.7,231,3.1,0,64.2
702,2021-11-08 19:00,9,227.4,3.2,0,72.2
702,2021-11-08 20:00,8.9,226.6,2.9,0,69.7
702,2021-11-08 21:00,9.2,228.1,2.7,0,65.6
702,2021-11-08 22:00,8.8,227.3,3.7,0,72.3
702,2021-11-08 23:00,8,264.7,2.4,0,82.6
702,2021-11-09 00:00,8.1,219.9,2.2,.2,76.9
702,2021-11-09 01:00,7.7,275.4,1.3,0,79.9
702,2021-11-09 02:00,6.6,124.3,.9,0,95.6
702,2021-11-09 03:00,6.5,353.5,1.1,.5,97.4
702,2021-11-09 04:00,6.8,312.7,1.4,.5,97.4
702,2021-11-09 05:00,6.7,148,.8,0,97.4
702,2021-11-09 06:00,6.7,337.9,.5,0,97.4
702,2021-11-09 07:00,6.8,342.3,.8,0,97.4
702,2021-11-09 08:00,9,214.3,2.3,0,72.9
702,2021-11-09 09:00,8.6,,,0,78
702,2021-11-09 10:00,9.2,167.1,1.5,.6,86
702,2021-11-09 11:00,8.7,215.8,4.3,0,86.4
702,2021-11-09 12:00,9.1,267.9,3.4,.7,80.9
702,2021-11-09 13:00,7.8,223.2,3,.4,89.3
702,2021-11-09 14:00,8.5,208,3.5,.4,85.5
702,2021-11-09 15:00,8.5,246.7,2.8,.6,84
702,2021-11-09 16:00,10.3,240.6,2.7,0,61.2
702,2021-11-09 17:00,9.6,278,2.3,0,68.3
702,2021-11-09 18:00,8.9,211.8,3.5,0,78.7
702,2021-11-09 19:00,7.5,205,2.9,.6,86
702,2021-11-09 20:00,8.2,228.1,2.4,0,77.5
702,2021-11-09 21:00,9.2,239.8,3.2,0,63.6
702,2021-11-09 22:00,8.9,220.9,2.4,0,64.3
702,2021-11-09 23:00,8.3,238.1,1.4,0,73.1
702,2021-11-10 00:00,8,286.9,2.1,0,80.8
702,2021-11-10 01:00,7.9,286.2,3.8,0,78.7
702,2021-11-10 02:00,6.6,250.2,2.3,.2,94.3
702,2021-11-10 03:00,5.9,301,2.2,2.1,97.4
702,2021-11-10 04:00,5.5,0,.4,.8,97.4
702,2021-11-10 05:00,5.4,198.2,1.8,1.2,97.4
702,2021-11-10 06:00,5.2,114.3,1.5,1.3,97.4
702,2021-11-10 07:00,5,148.9,1.3,.4,97.4
702,2021-11-10 08:00,5,159.8,1.5,.2,97.4
702,2021-11-10 09:00,5.2,117,1.5,.5,97.4
702,2021-11-10 10:00,6.1,116.9,1.3,.2,97.4
702,2021-11-10 11:00,8.1,137.6,2.5,0,90.5
702,2021-11-10 12:00,8.9,347,1.2,.2,92.7
702,2021-11-10 13:00,7.8,291.1,2,2.5,94.8
702,2021-11-10 14:00,7.9,348.6,4,0,90.6
702,2021-11-10 15:00,7.7,310.9,2.1,.9,97.4
